"","GeneID","Length"
"26733","Bger_28351",2580
"26734","Bger_24548",1246
"26735","Bger_24549",310
"26736","Bger_24551",35407
"26737","Bger_24550",1416
"26738","Bger_24552",1485
"26739","Bger_24554",588
"26740","Bger_24553",382
"26741","Bger_24555",357
"26742","Bger_24556",599
"26743","Bger_05820",43454
"26744","Bger_05821",13249
"26745","Bger_05819",33128
"26746","Bger_05822",8420
"26747","Bger_05823",9457
"26748","Bger_05824",6473
"26749","Bger_05825",780
"26750","Bger_05826",76343
"26751","Bger_05827",384
"26752","Bger_05830",289
"26753","Bger_05831",183
"26754","Bger_05829",1110
"26755","Bger_05828",3896
"26756","Bger_05832",12011
"26757","Bger_05833",23705
"26758","Bger_05834",681
"26759","Bger_05835",433
"26760","Bger_05836",2539
"26761","Bger_05837",12555
"26762","Bger_05840",4255
"26763","Bger_05839",1326
"26764","Bger_05838",23904
"26765","Bger_05843",2001
"26766","Bger_05841",33501
"26767","Bger_05842",44533
"26768","Bger_05845",9501
"26769","Bger_05844",6813
"26770","Bger_05847",7793
"26771","Bger_05848",9688
"26772","Bger_05846",11270
"26773","Bger_05849",11107
"26774","Bger_05854",537
"26775","Bger_05850",666
"26776","Bger_05851",50430
"26777","Bger_05852",57198
"26778","Bger_05853",16088
"26779","Bger_05855",501
"26780","Bger_05856",960
"26781","Bger_05860",12414
"26782","Bger_05858",39883
"26783","Bger_05857",596
"26784","Bger_05859",74506
"26785","Bger_23804",9181
"26786","Bger_23802",432
"26787","Bger_23803",54598
"26788","Bger_23801",176806
"26789","Bger_13276",35672
"26790","Bger_13275",20131
"26791","Bger_13279",19971
"26792","Bger_13278",10292
"26793","Bger_13284",2643
"26794","Bger_13281",895
"26795","Bger_13286",345
"26796","Bger_13280",50341
"26797","Bger_13282",17022
"26798","Bger_13283",2118
"26799","Bger_13277",537
"26800","Bger_13285",67854
"26801","Bger_13291",24037
"26802","Bger_13295",198
"26803","Bger_13292",4980
"26804","Bger_13289",27861
"26805","Bger_13290",351
"26806","Bger_13287",408
"26807","Bger_13288",14348
"26808","Bger_13294",370
"26809","Bger_13293",27345
"26810","Bger_26934",219
"26811","Bger_26933",497
"26812","Bger_26936",34385
"26813","Bger_26935",22415
"26814","Bger_26998",12054
"26815","Bger_27000",7073
"26816","Bger_26999",7454
"26817","Bger_12780",688
"26818","Bger_12782",504
"26819","Bger_12781",106700
"26820","Bger_12779",25743
"26821","Bger_12784",102001
"26822","Bger_12783",277
"26823","Bger_12785",1075
"26824","Bger_28154",1785
"26825","Bger_06578",79081
"26826","Bger_06585",444
"26827","Bger_06592",40444
"26828","Bger_06591",16378
"26829","Bger_06595",16227
"26830","Bger_06598",276
"26831","Bger_06596",12180
"26832","Bger_06601",1557
"26833","Bger_06599",26091
"26834","Bger_06602",876
"26835","Bger_06600",3577
"26836","Bger_06604",504
"26837","Bger_06605",2319
"26838","Bger_06606",251
"26839","Bger_06580",338
"26840","Bger_06582",1033
"26841","Bger_06583",648
"26842","Bger_06593",18553
"26843","Bger_06597",9969
"26844","Bger_06590",84270
"26845","Bger_06603",1263
"26846","Bger_06584",20233
"26847","Bger_06579",348
"26848","Bger_06581",1230
"26849","Bger_06587",6154
"26850","Bger_06586",285
"26851","Bger_06588",492
"26852","Bger_06589",381
"26853","Bger_06594",591
"26854","Bger_06607",447
"26855","Bger_06613",789
"26856","Bger_06609",10162
"26857","Bger_06610",551
"26858","Bger_06611",303
"26859","Bger_06608",27979
"26860","Bger_06612",1691
"26861","Bger_10001",49176
"26862","Bger_10002",12543
"26863","Bger_10007",49658
"26864","Bger_10004",14125
"26865","Bger_10003",13033
"26866","Bger_10005",44987
"26867","Bger_10009",30422
"26868","Bger_10006",7320
"26869","Bger_10008",3338
"26870","Bger_10011",27612
"26871","Bger_10012",43794
"26872","Bger_10014",19262
"26873","Bger_10010",501
"26874","Bger_10013",9359
"26875","Bger_10015",15929
"26876","Bger_10016",55725
"26877","Bger_10017",30027
"26878","Bger_24788",2010
"26879","Bger_24789",432
"26880","Bger_24791",7659
"26881","Bger_24794",20866
"26882","Bger_24790",189
"26883","Bger_24793",29394
"26884","Bger_24792",416
"26885","Bger_11767",39871
"26886","Bger_11770",18050
"26887","Bger_11774",306
"26888","Bger_11769",13555
"26889","Bger_11768",17786
"26890","Bger_11775",938
"26891","Bger_11780",213
"26892","Bger_11773",525
"26893","Bger_11778",996
"26894","Bger_11777",402
"26895","Bger_11771",213
"26896","Bger_11772",7152
"26897","Bger_11781",7647
"26898","Bger_11776",26848
"26899","Bger_11779",36194
"26900","Bger_11782",6655
"26901","Bger_11785",6910
"26902","Bger_11788",23372
"26903","Bger_11786",1289
"26904","Bger_11791",1735
"26905","Bger_11790",466
"26906","Bger_11789",718
"26907","Bger_11784",63305
"26908","Bger_11787",17499
"26909","Bger_11792",267
"26910","Bger_11793",1161
"26911","Bger_11794",40584
"26912","Bger_26897",2355
"26913","Bger_26898",426
"26914","Bger_26900",1986
"26915","Bger_26899",1361
"26916","Bger_28096",9940
"26917","Bger_12346",6835
"26918","Bger_12345",352
"26919","Bger_12344",57203
"26920","Bger_12349",4344
"26921","Bger_12350",15279
"26922","Bger_12348",22406
"26923","Bger_12351",20804
"26924","Bger_12352",3433
"26925","Bger_12347",25548
"26926","Bger_12353",15454
"26927","Bger_12360",40900
"26928","Bger_12355",11197
"26929","Bger_12361",60379
"26930","Bger_12358",5793
"26931","Bger_12356",10289
"26932","Bger_12359",30585
"26933","Bger_12354",1416
"26934","Bger_12357",21666
"26935","Bger_24200",1010
"26936","Bger_24199",1890
"26937","Bger_24198",60993
"26938","Bger_24201",37237
"26939","Bger_24203",506
"26940","Bger_24202",12534
"26941","Bger_27824",27934
"26942","Bger_28101",906
"26943","Bger_20766",303
"26944","Bger_20769",363
"26945","Bger_20771",216
"26946","Bger_20770",45432
"26947","Bger_20767",34485
"26948","Bger_20773",11042
"26949","Bger_20772",447
"26950","Bger_20768",291
"26951","Bger_20775",216
"26952","Bger_20774",611
"26953","Bger_20776",2676
"26954","Bger_27078",100939
"26955","Bger_27079",234
"26956","Bger_12919",70939
"26957","Bger_12922",69029
"26958","Bger_12929",6262
"26959","Bger_12928",43766
"26960","Bger_12927",17325
"26961","Bger_12924",17928
"26962","Bger_12925",25574
"26963","Bger_12918",14927
"26964","Bger_12921",12164
"26965","Bger_12920",415
"26966","Bger_12923",720
"26967","Bger_12926",7586
"26968","Bger_12930",1066
"26969","Bger_12933",12126
"26970","Bger_12932",647
"26971","Bger_12931",297
"26972","Bger_12936",4756
"26973","Bger_12935",312
"26974","Bger_12934",276
"26975","Bger_12938",250
"26976","Bger_12937",29572
"26977","Bger_12939",45466
"26978","Bger_19912",6459
"26979","Bger_19910",618
"26980","Bger_19911",7021
"26981","Bger_19907",234217
"26982","Bger_19906",88551
"26983","Bger_19909",481
"26984","Bger_19908",4054
"26985","Bger_27269",4757
"26986","Bger_27270",410
"26987","Bger_27271",526
"26988","Bger_21646",8472
"26989","Bger_21648",15188
"26990","Bger_21649",29603
"26991","Bger_21645",17438
"26992","Bger_21644",11655
"26993","Bger_21647",598
"26994","Bger_21650",4329
"26995","Bger_24228",20469
"26996","Bger_24227",58124
"26997","Bger_24530",431
"26998","Bger_24529",82198
"26999","Bger_24531",28880
"27000","Bger_24528",10830
"27001","Bger_25370",23028
"27002","Bger_25369",474
"27003","Bger_25372",19136
"27004","Bger_25371",12106
"27005","Bger_25771",46440
"27006","Bger_25770",77572
"27007","Bger_25772",555
"27008","Bger_24043",441
"27009","Bger_24040",886
"27010","Bger_24036",2867
"27011","Bger_24041",412
"27012","Bger_24042",1707
"27013","Bger_24039",8770
"27014","Bger_24038",3653
"27015","Bger_24037",234
"27016","Bger_21947",316
"27017","Bger_21948",249
"27018","Bger_21949",675
"27019","Bger_21950",65595
"27020","Bger_21951",47268
"27021","Bger_21952",3503
"27022","Bger_21954",4604
"27023","Bger_21953",624
"27024","Bger_21955",58720
"27025","Bger_11795",180
"27026","Bger_11796",398
"27027","Bger_11797",1884
"27028","Bger_11798",160031
"27029","Bger_11803",198
"27030","Bger_11805",246
"27031","Bger_11799",1695
"27032","Bger_11802",58661
"27033","Bger_11800",7274
"27034","Bger_11804",29075
"27035","Bger_11801",14043
"27036","Bger_11806",498
"27037","Bger_11807",330
"27038","Bger_11809",686
"27039","Bger_11808",427
"27040","Bger_11811",9677
"27041","Bger_11815",407
"27042","Bger_11810",417
"27043","Bger_11813",18959
"27044","Bger_11812",83943
"27045","Bger_11814",13527
"27046","Bger_11816",204
"27047","Bger_26054",7214
"27048","Bger_26055",52603
"27049","Bger_26056",6385
"27050","Bger_27815",151124
"27051","Bger_28296",41529
"27052","Bger_07788",14701
"27053","Bger_07791",12190
"27054","Bger_07790",2086
"27055","Bger_07792",3870
"27056","Bger_07797",357
"27057","Bger_07793",195
"27058","Bger_07789",5919
"27059","Bger_07798",14786
"27060","Bger_07795",298
"27061","Bger_07799",1168
"27062","Bger_07801",4185
"27063","Bger_07800",579
"27064","Bger_07804",61205
"27065","Bger_07806",15893
"27066","Bger_07809",258
"27067","Bger_07807",11607
"27068","Bger_07810",8303
"27069","Bger_07805",25431
"27070","Bger_07808",25556
"27071","Bger_07794",103134
"27072","Bger_07796",7041
"27073","Bger_07817",17162
"27074","Bger_07802",228
"27075","Bger_07812",698
"27076","Bger_07803",25973
"27077","Bger_07814",438
"27078","Bger_07813",297
"27079","Bger_07811",10433
"27080","Bger_07815",30369
"27081","Bger_07818",303
"27082","Bger_07816",360
"27083","Bger_21200",1854
"27084","Bger_21194",921
"27085","Bger_21198",324
"27086","Bger_21197",312
"27087","Bger_21199",2238
"27088","Bger_21196",85510
"27089","Bger_21201",33757
"27090","Bger_21193",6371
"27091","Bger_21195",11013
"27092","Bger_26576",9353
"27093","Bger_26575",28105
"27094","Bger_28205",8700
"27095","Bger_16160",510
"27096","Bger_16161",2735
"27097","Bger_16164",371
"27098","Bger_16165",13559
"27099","Bger_16162",23323
"27100","Bger_16166",5426
"27101","Bger_16163",309
"27102","Bger_16167",6847
"27103","Bger_16168",7280
"27104","Bger_16172",13250
"27105","Bger_16173",2728
"27106","Bger_16169",651
"27107","Bger_16170",6408
"27108","Bger_16171",13595
"27109","Bger_16174",23069
"27110","Bger_16177",1961
"27111","Bger_16176",8857
"27112","Bger_16175",31646
"27113","Bger_16178",374
"27114","Bger_25688",208
"27115","Bger_25687",62518
"27116","Bger_25686",41415
"27117","Bger_25689",552
"27118","Bger_27448",351
"27119","Bger_27447",718
"27120","Bger_27449",4025
"27121","Bger_27635",243
"27122","Bger_27638",258
"27123","Bger_27636",240
"27124","Bger_27637",759
"27125","Bger_26108",3917
"27126","Bger_26109",196
"27127","Bger_26110",554
"27128","Bger_26111",263
"27129","Bger_26113",980
"27130","Bger_26112",402
"27131","Bger_25963",315
"27132","Bger_25962",1419
"27133","Bger_25960",23951
"27134","Bger_25961",4240
"27135","Bger_28250",6098
"27136","Bger_28047",24360
"27137","Bger_21943",16411
"27138","Bger_21946",13398
"27139","Bger_21945",73891
"27140","Bger_21941",30247
"27141","Bger_21940",51206
"27142","Bger_21944",849
"27143","Bger_21942",984
"27144","Bger_21939",300
"27145","Bger_15627",153
"27146","Bger_15628",2778
"27147","Bger_15631",333
"27148","Bger_15632",442
"27149","Bger_15633",51596
"27150","Bger_15635",13850
"27151","Bger_15634",7061
"27152","Bger_15640",30231
"27153","Bger_15639",39788
"27154","Bger_15641",4526
"27155","Bger_15637",3927
"27156","Bger_15642",11178
"27157","Bger_15638",41752
"27158","Bger_15636",1797
"27159","Bger_25258",44770
"27160","Bger_25256",45490
"27161","Bger_25259",63711
"27162","Bger_25257",195
"27163","Bger_17819",30536
"27164","Bger_17823",61199
"27165","Bger_17817",9454
"27166","Bger_17820",11309
"27167","Bger_17821",446
"27168","Bger_17822",15129
"27169","Bger_17825",14745
"27170","Bger_17824",47430
"27171","Bger_17818",1232
"27172","Bger_17826",27527
"27173","Bger_28403",198
"27174","Bger_26067",23944
"27175","Bger_26068",291
"27176","Bger_26066",75361
"27177","Bger_26069",349
"27178","Bger_26070",10425
"27179","Bger_12753",1512
"27180","Bger_12754",879
"27181","Bger_12760",1468
"27182","Bger_12758",796
"27183","Bger_12759",460
"27184","Bger_12766",20103
"27185","Bger_12761",381
"27186","Bger_12764",3022
"27187","Bger_12767",16194
"27188","Bger_12762",10530
"27189","Bger_12768",204
"27190","Bger_12755",2031
"27191","Bger_12765",7669
"27192","Bger_12769",429
"27193","Bger_12757",21183
"27194","Bger_12763",260
"27195","Bger_12773",25315
"27196","Bger_12756",35725
"27197","Bger_12771",7741
"27198","Bger_12775",23200
"27199","Bger_12774",39567
"27200","Bger_12772",1090
"27201","Bger_12770",162
"27202","Bger_12776",6057
"27203","Bger_12777",408
"27204","Bger_12778",671
"27205","Bger_28304",234
"27206","Bger_28113",258
"27207","Bger_28114",240
"27208","Bger_26996",121421
"27209","Bger_26997",28753
"27210","Bger_22213",86686
"27211","Bger_22214",704
"27212","Bger_22215",464
"27213","Bger_22216",195
"27214","Bger_22217",11747
"27215","Bger_22218",20140
"27216","Bger_22219",475
"27217","Bger_22220",317204
"27218","Bger_22221",129318
"27219","Bger_23530",213
"27220","Bger_23528",525
"27221","Bger_23531",731
"27222","Bger_23532",2667
"27223","Bger_23533",27709
"27224","Bger_23527",29451
"27225","Bger_23529",7731
"27226","Bger_23534",83956
"27227","Bger_23536",10219
"27228","Bger_23535",35673
"27229","Bger_23245",73464
"27230","Bger_23246",33337
"27231","Bger_23949",324
"27232","Bger_23948",15813
"27233","Bger_23953",460
"27234","Bger_23951",357
"27235","Bger_23950",256
"27236","Bger_23952",10843
"27237","Bger_23954",210
"27238","Bger_23955",10476
"27239","Bger_23956",78902
"27240","Bger_25044",65835
"27241","Bger_25046",68091
"27242","Bger_25045",237
"27243","Bger_23501",3131
"27244","Bger_23504",54292
"27245","Bger_23503",1035
"27246","Bger_23506",13570
"27247","Bger_23502",48643
"27248","Bger_23505",9275
"27249","Bger_04628",559
"27250","Bger_04629",855
"27251","Bger_04627",210079
"27252","Bger_04630",358
"27253","Bger_04631",7724
"27254","Bger_04638",8075
"27255","Bger_04641",17068
"27256","Bger_04634",500
"27257","Bger_04640",15801
"27258","Bger_04633",760
"27259","Bger_04632",45543
"27260","Bger_04639",16522
"27261","Bger_04643",16828
"27262","Bger_04636",7797
"27263","Bger_04642",11210
"27264","Bger_04637",7963
"27265","Bger_04635",7981
"27266","Bger_04644",25525
"27267","Bger_04645",33974
"27268","Bger_04648",9326
"27269","Bger_04647",9347
"27270","Bger_04649",26399
"27271","Bger_04646",3845
"27272","Bger_04651",500
"27273","Bger_04652",21612
"27274","Bger_04653",20316
"27275","Bger_04650",9172
"27276","Bger_04654",31839
"27277","Bger_04655",12867
"27278","Bger_04656",7381
"27279","Bger_18335",564
"27280","Bger_18327",635
"27281","Bger_18334",451
"27282","Bger_18337",9674
"27283","Bger_18339",21805
"27284","Bger_18338",18852
"27285","Bger_18336",20506
"27286","Bger_18331",741
"27287","Bger_18332",507
"27288","Bger_18324",49269
"27289","Bger_18333",22974
"27290","Bger_18328",2605
"27291","Bger_18326",1014
"27292","Bger_18329",4537
"27293","Bger_18330",7881
"27294","Bger_18325",662
"27295","Bger_27080",362
"27296","Bger_27082",9991
"27297","Bger_27081",4401
"27298","Bger_17378",390
"27299","Bger_17379",18849
"27300","Bger_17381",23611
"27301","Bger_17386",192
"27302","Bger_17384",372
"27303","Bger_17382",3302
"27304","Bger_17380",2364
"27305","Bger_17390",439
"27306","Bger_17391",257
"27307","Bger_17383",24213
"27308","Bger_17387",467
"27309","Bger_17385",62908
"27310","Bger_17389",342
"27311","Bger_17388",258
"27312","Bger_17392",264
"27313","Bger_17393",2774
"27314","Bger_17394",472
"27315","Bger_17398",614
"27316","Bger_17397",31124
"27317","Bger_17396",3598
"27318","Bger_17395",273
"27319","Bger_17399",936
"27320","Bger_22279",40269
"27321","Bger_22283",52313
"27322","Bger_22280",8964
"27323","Bger_22282",25671
"27324","Bger_22281",67648
"27325","Bger_06111",319
"27326","Bger_06110",494
"27327","Bger_06112",40768
"27328","Bger_06121",26005
"27329","Bger_06119",73887
"27330","Bger_06118",9165
"27331","Bger_06120",11587
"27332","Bger_06114",10420
"27333","Bger_06115",17517
"27334","Bger_06117",15195
"27335","Bger_06113",8987
"27336","Bger_06116",604
"27337","Bger_06122",900
"27338","Bger_06123",7768
"27339","Bger_06127",177
"27340","Bger_06124",5601
"27341","Bger_06129",11872
"27342","Bger_06126",392
"27343","Bger_06125",37570
"27344","Bger_06130",17797
"27345","Bger_06133",270
"27346","Bger_06128",262565
"27347","Bger_06136",134030
"27348","Bger_06135",15581
"27349","Bger_06131",17761
"27350","Bger_06132",37654
"27351","Bger_06134",288
"27352","Bger_17063",819
"27353","Bger_17064",632
"27354","Bger_17065",225
"27355","Bger_17070",554
"27356","Bger_17068",5816
"27357","Bger_17067",397
"27358","Bger_17069",20793
"27359","Bger_17071",11929
"27360","Bger_17066",25227
"27361","Bger_17075",450
"27362","Bger_17073",7036
"27363","Bger_17072",24697
"27364","Bger_17074",19658
"27365","Bger_17076",204
"27366","Bger_17078",14251
"27367","Bger_17082",382
"27368","Bger_17083",8511
"27369","Bger_17081",492
"27370","Bger_17084",13664
"27371","Bger_17080",52826
"27372","Bger_17077",16816
"27373","Bger_17079",504
"27374","Bger_08681",8026
"27375","Bger_08680",14103
"27376","Bger_08673",73308
"27377","Bger_08682",477
"27378","Bger_08683",41887
"27379","Bger_08678",18746
"27380","Bger_08679",44720
"27381","Bger_08677",14669
"27382","Bger_08676",10128
"27383","Bger_08674",28484
"27384","Bger_08675",9073
"27385","Bger_08684",15610
"27386","Bger_08685",180
"27387","Bger_08686",703
"27388","Bger_08688",474
"27389","Bger_08691",5158
"27390","Bger_08690",1642
"27391","Bger_08692",14690
"27392","Bger_08693",12416
"27393","Bger_08695",41475
"27394","Bger_08687",1404
"27395","Bger_08689",29139
"27396","Bger_08694",3163
"27397","Bger_26886",258
"27398","Bger_26887",3939
"27399","Bger_26890",213
"27400","Bger_26888",232
"27401","Bger_26889",2906
"27402","Bger_27726",64130
"27403","Bger_27727",35769
"27404","Bger_27238",552
"27405","Bger_27237",54793
"27406","Bger_28321",19526
"27407","Bger_22658",306
"27408","Bger_22663",6360
"27409","Bger_22662",3987
"27410","Bger_22659",15293
"27411","Bger_22661",4831
"27412","Bger_22657",431
"27413","Bger_22660",1957
"27414","Bger_22664",939
"27415","Bger_22665",1207
"27416","Bger_28483",165
"27417","Bger_10924",324
"27418","Bger_10923",258
"27419","Bger_10925",189
"27420","Bger_10922",33429
"27421","Bger_10927",28364
"27422","Bger_10929",204
"27423","Bger_10928",210
"27424","Bger_10926",2659
"27425","Bger_10930",225
"27426","Bger_10931",315
"27427","Bger_10933",502
"27428","Bger_10932",2438
"27429","Bger_10937",15446
"27430","Bger_10938",47426
"27431","Bger_10934",23536
"27432","Bger_10936",32246
"27433","Bger_10939",195
"27434","Bger_10935",83036
"27435","Bger_10942",33886
"27436","Bger_10940",29867
"27437","Bger_10941",9647
"27438","Bger_10278",10827
"27439","Bger_10276",952
"27440","Bger_10279",20298
"27441","Bger_10284",25699
"27442","Bger_10285",15174
"27443","Bger_10281",18154
"27444","Bger_10286",20363
"27445","Bger_10280",5032
"27446","Bger_10277",393
"27447","Bger_10282",30626
"27448","Bger_10283",3340
"27449","Bger_10290",10517
"27450","Bger_10289",5276
"27451","Bger_10287",397
"27452","Bger_10288",279
"27453","Bger_10295",4777
"27454","Bger_10291",4490
"27455","Bger_10292",13227
"27456","Bger_10293",6507
"27457","Bger_10294",5328
"27458","Bger_10296",6617
"27459","Bger_10297",3599
"27460","Bger_10298",8703
"27461","Bger_10299",2917
"27462","Bger_10300",507
"27463","Bger_10301",83072
"27464","Bger_10302",8902
"27465","Bger_28480",243
"27466","Bger_28356",6433
"27467","Bger_24129",13496
"27468","Bger_24130",12803
"27469","Bger_24133",478
"27470","Bger_24131",762
"27471","Bger_24132",323627
"27472","Bger_27511",192
"27473","Bger_27512",33669
"27474","Bger_23238",3098
"27475","Bger_23237",12481
"27476","Bger_23240",26639
"27477","Bger_23239",1126
"27478","Bger_23242",1659
"27479","Bger_23244",479
"27480","Bger_23241",105265
"27481","Bger_23243",12246
"27482","Bger_15793",5182
"27483","Bger_15798",228
"27484","Bger_15795",27995
"27485","Bger_15791",844
"27486","Bger_15794",642
"27487","Bger_15790",557
"27488","Bger_15797",54788
"27489","Bger_15792",414
"27490","Bger_15788",222
"27491","Bger_15789",240
"27492","Bger_15796",7802
"27493","Bger_15800",160
"27494","Bger_15799",60302
"27495","Bger_15801",216468
"27496","Bger_15805",474
"27497","Bger_15804",17156
"27498","Bger_15802",1014
"27499","Bger_15803",13423
"27500","Bger_27209",436
"27501","Bger_27208",60455
"27502","Bger_19898",1770
"27503","Bger_19897",61838
"27504","Bger_19901",213
"27505","Bger_19900",18143
"27506","Bger_19899",10937
"27507","Bger_19902",64781
"27508","Bger_19905",3025
"27509","Bger_19904",165
"27510","Bger_19903",146445
"27511","Bger_23470",17708
"27512","Bger_23471",285
"27513","Bger_23472",939
"27514","Bger_23473",273
"27515","Bger_23474",945
"27516","Bger_23475",666
"27517","Bger_23478",750
"27518","Bger_23476",485
"27519","Bger_23477",345
"27520","Bger_23479",486
"27521","Bger_23481",30703
"27522","Bger_23480",1041
"27523","Bger_16284",9481
"27524","Bger_16283",7875
"27525","Bger_16285",17739
"27526","Bger_16287",2845
"27527","Bger_16286",1576
"27528","Bger_16291",654
"27529","Bger_16290",6067
"27530","Bger_16288",45235
"27531","Bger_16292",846
"27532","Bger_16289",1953
"27533","Bger_16293",574
"27534","Bger_16295",2177
"27535","Bger_16294",4529
"27536","Bger_16296",3695
"27537","Bger_16297",1365
"27538","Bger_25568",11910
"27539","Bger_25567",276
"27540","Bger_25569",22603
"27541","Bger_21017",31753
"27542","Bger_21020",17756
"27543","Bger_21018",7340
"27544","Bger_21019",3581
"27545","Bger_21021",6360
"27546","Bger_21023",60588
"27547","Bger_21022",4198
"27548","Bger_23435",12023
"27549","Bger_23437",17409
"27550","Bger_23438",13319
"27551","Bger_23434",145494
"27552","Bger_23436",351
"27553","Bger_25636",18742
"27554","Bger_25637",18870
"27555","Bger_25635",42414
"27556","Bger_27782",35887
"27557","Bger_17542",47612
"27558","Bger_17539",17540
"27559","Bger_17538",13958
"27560","Bger_17541",3307
"27561","Bger_17540",642
"27562","Bger_17543",56473
"27563","Bger_17547",32122
"27564","Bger_17544",11657
"27565","Bger_17546",385
"27566","Bger_17545",10567
"27567","Bger_25478",39378
"27568","Bger_25479",28900
"27569","Bger_25480",14168
"27570","Bger_08806",1968
"27571","Bger_08807",21671
"27572","Bger_08808",304
"27573","Bger_08809",12969
"27574","Bger_08805",41628
"27575","Bger_08811",2800
"27576","Bger_08810",267
"27577","Bger_08816",804
"27578","Bger_08818",1821
"27579","Bger_08812",60267
"27580","Bger_08813",1023
"27581","Bger_08814",656
"27582","Bger_08817",13269
"27583","Bger_08819",90985
"27584","Bger_08815",1955
"27585","Bger_08820",382
"27586","Bger_08821",615
"27587","Bger_08822",1153
"27588","Bger_08824",6133
"27589","Bger_08827",428
"27590","Bger_08825",703
"27591","Bger_08832",4053
"27592","Bger_08823",370
"27593","Bger_08826",267
"27594","Bger_08831",252
"27595","Bger_08829",2385
"27596","Bger_08828",489
"27597","Bger_08830",112010
"27598","Bger_28230",23783
"27599","Bger_28408",594
"27600","Bger_14897",1908
"27601","Bger_14898",13126
"27602","Bger_14900",12451
"27603","Bger_14896",14606
"27604","Bger_14899",18349
"27605","Bger_14911",2577
"27606","Bger_14903",37415
"27607","Bger_14904",30109
"27608","Bger_14906",14652
"27609","Bger_14907",34823
"27610","Bger_14905",2129
"27611","Bger_14910",278
"27612","Bger_14912",9296
"27613","Bger_14914",9072
"27614","Bger_14913",4909
"27615","Bger_14909",19997
"27616","Bger_14901",487
"27617","Bger_14902",306
"27618","Bger_14908",5522
"27619","Bger_25608",339
"27620","Bger_25607",3626
"27621","Bger_25612",14448
"27622","Bger_25610",252
"27623","Bger_25611",327
"27624","Bger_25609",2742
"27625","Bger_24947",905
"27626","Bger_24948",4805
"27627","Bger_24951",7311
"27628","Bger_24949",4295
"27629","Bger_24950",7367
"27630","Bger_24952",9530
"27631","Bger_28257",310
"27632","Bger_19511",219
"27633","Bger_19512",735
"27634","Bger_19513",267
"27635","Bger_19519",789
"27636","Bger_19521",821
"27637","Bger_19520",1924
"27638","Bger_19523",204
"27639","Bger_19524",351
"27640","Bger_19515",10199
"27641","Bger_19526",29587
"27642","Bger_19525",2298
"27643","Bger_19522",7927
"27644","Bger_19516",519
"27645","Bger_19517",412
"27646","Bger_19518",131363
"27647","Bger_19514",2603
"27648","Bger_22991",2796
"27649","Bger_22992",255
"27650","Bger_22994",85820
"27651","Bger_22990",12038
"27652","Bger_22989",35664
"27653","Bger_22993",79381
"27654","Bger_28474",234
"27655","Bger_21711",772
"27656","Bger_21712",12534
"27657","Bger_21713",3040
"27658","Bger_21714",7397
"27659","Bger_21718",16500
"27660","Bger_21716",29568
"27661","Bger_21715",6510
"27662","Bger_21717",11847
"27663","Bger_21720",171
"27664","Bger_21721",318
"27665","Bger_21719",782
"27666","Bger_26937",40723
"27667","Bger_26938",25266
"27668","Bger_27988",10388
"27669","Bger_28130",26041
"27670","Bger_24839",16516
"27671","Bger_24840",13136
"27672","Bger_24844",399
"27673","Bger_24843",7161
"27674","Bger_24841",15124
"27675","Bger_24842",37723
"27676","Bger_27083",55972
"27677","Bger_27084",288
"27678","Bger_05745",5636
"27679","Bger_05743",1368
"27680","Bger_05747",11871
"27681","Bger_05742",4763
"27682","Bger_05740",1427
"27683","Bger_05749",13568
"27684","Bger_05739",714
"27685","Bger_05746",3443
"27686","Bger_05752",20210
"27687","Bger_05751",10663
"27688","Bger_05753",177
"27689","Bger_05744",49216
"27690","Bger_05741",648
"27691","Bger_05750",550
"27692","Bger_05748",46868
"27693","Bger_05754",31797
"27694","Bger_05757",2306
"27695","Bger_05758",31605
"27696","Bger_05756",18363
"27697","Bger_05755",393
"27698","Bger_05761",12848
"27699","Bger_05764",94638
"27700","Bger_05763",954
"27701","Bger_05760",993
"27702","Bger_05762",4320
"27703","Bger_05765",96920
"27704","Bger_25849",8426
"27705","Bger_25851",195
"27706","Bger_25850",38897
"27707","Bger_13553",376
"27708","Bger_13554",189
"27709","Bger_13564",1579
"27710","Bger_13556",281
"27711","Bger_13557",38812
"27712","Bger_13560",640
"27713","Bger_13559",171
"27714","Bger_13562",70199
"27715","Bger_13565",9359
"27716","Bger_13563",33777
"27717","Bger_13566",87325
"27718","Bger_13561",1689
"27719","Bger_13558",37653
"27720","Bger_13555",83533
"27721","Bger_13567",29468
"27722","Bger_13568",42852
"27723","Bger_13570",617
"27724","Bger_13571",565
"27725","Bger_13572",33475
"27726","Bger_13569",48713
"27727","Bger_13573",401
"27728","Bger_13575",1047
"27729","Bger_13574",2862
"27730","Bger_11260",107014
"27731","Bger_11261",282
"27732","Bger_11262",246
"27733","Bger_11268",1710
"27734","Bger_11267",3222
"27735","Bger_11263",36086
"27736","Bger_11266",3267
"27737","Bger_11264",26251
"27738","Bger_11265",7124
"27739","Bger_11270",225
"27740","Bger_11269",10810
"27741","Bger_11271",36776
"27742","Bger_11273",345
"27743","Bger_11272",1430
"27744","Bger_11276",10372
"27745","Bger_11275",1346
"27746","Bger_11280",162
"27747","Bger_11279",291
"27748","Bger_11283",3595
"27749","Bger_11285",986
"27750","Bger_11284",231
"27751","Bger_11286",456
"27752","Bger_11274",207
"27753","Bger_11282",46927
"27754","Bger_11278",53881
"27755","Bger_11277",58538
